worker_id,age,gender,industry,job_role,experience_years,safety_training,safety_equipment_used,shift,working_hours_per_week,environment_risk,injury_history,injury_occurred
3087,53,Female,Healthcare,Nurse,7,Yes,No,Day,51,Medium,0,0
3088,37,Female,Manufacturing,Assembler,5,Yes,Yes,Day,57,Medium,0,0
3089,26,Male,Agriculture,Irrigation Technician,1,Yes,No,Night,31,Low,0,1
3090,30,Female,Healthcare,Lab Technician,7,Yes,No,Day,62,Medium,0,1
3091,18,Female,Healthcare,Nurse,4,Yes,Yes,Day,46,Medium,2,0
3092,23,Male,Healthcare,Lab Technician,9,Yes,Yes,Night,63,Medium,0,1
3093,45,Male,Healthcare,Lab Technician,5,Yes,No,Night,54,Medium,1,0
3094,40,Male,Mining,Driller,0,Yes,No,Night,69,High,1,1
3095,18,Female,Healthcare,Lab Technician,4,Yes,Yes,Night,57,Medium,0,0
3096,59,Female,Construction,Foreman,2,Yes,No,Day,35,Medium,0,0
3097,30,Female,Agriculture,Irrigation Technician,4,Yes,No,Day,50,Medium,0,1
3098,27,Female,Construction,Foreman,3,Yes,No,Night,52,High,0,1
3099,31,Male,Manufacturing,Welder,7,Yes,No,Day,31,Low,0,1
3100,42,Male,Construction,Foreman,8,No,No,Day,30,Medium,0,0
3101,47,Male,Agriculture,Farmer,4,Yes,No,Day,45,Medium,0,1
3102,25,Male,Mining,Machine Operator,5,Yes,Yes,Day,60,Medium,0,0
3103,38,Female,Construction,Electrician,7,No,Yes,Day,67,Medium,0,0
3104,52,Male,Healthcare,Lab Technician,8,No,No,Night,56,Low,0,0
3105,45,Male,Construction,Plumber,6,Yes,Yes,Day,64,High,0,1
3106,28,Female,Mining,Driller,6,No,Yes,Day,48,Low,1,0
3107,54,Female,Construction,Foreman,0,Yes,No,Day,60,Low,0,0
3108,55,Male,Manufacturing,Quality Inspector,4,Yes,No,Night,48,High,1,1
3109,21,Female,Construction,Electrician,4,Yes,No,Day,68,High,0,0
3110,29,Male,Agriculture,Irrigation Technician,6,No,Yes,Night,54,Medium,0,1
3111,25,Female,Mining,Machine Operator,3,No,Yes,Day,38,Medium,0,0
3112,46,Male,Construction,Builder,6,No,No,Day,30,High,0,1
3113,20,Female,Construction,Builder,9,Yes,Yes,Night,54,Medium,0,0
3114,47,Male,Mining,Machine Operator,7,Yes,No,Night,45,Low,0,0
3115,59,Male,Mining,Driller,9,Yes,Yes,Night,46,Low,0,0
3116,56,Male,Agriculture,Irrigation Technician,7,No,Yes,Night,40,High,0,1
3117,27,Male,Construction,Plumber,7,Yes,No,Day,48,Medium,0,1
3118,23,Male,Construction,Plumber,3,No,No,Day,61,Low,0,0
3119,20,Female,Construction,Builder,4,Yes,No,Day,64,Low,0,0
3120,51,Female,Healthcare,Paramedic,3,Yes,Yes,Day,41,Medium,0,0
3121,44,Male,Mining,Driller,2,No,Yes,Day,50,High,0,1
3122,50,Female,Healthcare,Nurse,5,No,No,Day,47,Medium,0,0
3123,36,Male,Construction,Foreman,4,No,No,Night,37,High,0,0
3124,38,Male,Mining,Driller,2,No,Yes,Night,57,Low,1,0
3125,34,Female,Manufacturing,Welder,2,Yes,Yes,Day,63,High,0,0
3126,42,Male,Healthcare,Paramedic,8,Yes,Yes,Night,36,Medium,0,0
3127,57,Male,Healthcare,Lab Technician,1,Yes,No,Night,43,Low,1,0
3128,32,Female,Manufacturing,Welder,3,No,Yes,Night,66,Low,0,0
3129,48,Female,Manufacturing,Welder,4,No,Yes,Night,43,Medium,0,0
3130,57,Male,Manufacturing,Assembler,6,No,No,Day,44,Low,0,0
3131,38,Female,Construction,Foreman,4,Yes,No,Night,44,High,0,1
3132,53,Male,Healthcare,Paramedic,8,Yes,Yes,Day,40,Medium,0,0
3133,58,Female,Healthcare,Paramedic,6,No,No,Day,65,Low,0,0
3134,34,Female,Construction,Plumber,7,Yes,Yes,Day,53,High,0,0
3135,23,Female,Agriculture,Irrigation Technician,6,Yes,Yes,Night,34,Medium,0,0
3136,32,Female,Agriculture,Farmer,1,No,No,Day,55,High,0,0
3137,41,Male,Construction,Foreman,2,Yes,No,Night,65,Medium,0,1
3138,46,Male,Construction,Electrician,4,Yes,No,Night,45,High,0,1
3139,42,Female,Healthcare,Lab Technician,9,No,No,Day,38,Medium,0,1
3140,43,Female,Healthcare,Nurse,2,Yes,Yes,Night,64,Medium,1,0
3141,49,Male,Mining,Surveyor,6,Yes,No,Day,31,Medium,1,1
3142,46,Male,Agriculture,Irrigation Technician,1,Yes,Yes,Night,46,Low,0,0
3143,51,Female,Mining,Blaster,7,No,Yes,Night,47,High,0,0
3144,29,Male,Agriculture,Irrigation Technician,0,No,Yes,Day,62,High,0,0
3145,50,Male,Construction,Builder,6,No,Yes,Day,34,Low,0,0
3146,41,Female,Construction,Foreman,9,Yes,No,Day,65,Low,0,1
3147,53,Female,Construction,Foreman,2,No,No,Day,30,Medium,0,0
3148,20,Male,Agriculture,Harvester,8,No,Yes,Day,60,Medium,1,0
3149,44,Male,Agriculture,Harvester,11,Yes,No,Night,32,Medium,0,0
3150,30,Female,Mining,Surveyor,2,Yes,Yes,Night,43,Medium,0,0
3151,58,Male,Agriculture,Farmer,4,No,No,Day,48,Medium,0,1
3152,30,Female,Mining,Machine Operator,5,No,Yes,Night,59,Medium,0,1
3153,59,Female,Healthcare,Nurse,9,Yes,No,Day,49,Medium,0,0
3154,56,Female,Manufacturing,Quality Inspector,4,Yes,Yes,Night,34,Low,1,0
3155,31,Female,Mining,Driller,6,No,No,Day,55,Low,0,0
3156,43,Female,Healthcare,Paramedic,11,Yes,Yes,Day,37,Medium,0,0
3157,34,Male,Manufacturing,Assembler,3,No,Yes,Day,30,High,0,0
3158,34,Female,Agriculture,Irrigation Technician,8,Yes,Yes,Night,42,Low,0,0
3159,50,Male,Healthcare,Nurse,8,No,Yes,Night,66,High,0,0
3160,51,Female,Manufacturing,Technician,5,No,Yes,Night,60,Medium,1,1
3161,45,Female,Mining,Machine Operator,4,Yes,Yes,Night,37,High,0,1
3162,49,Female,Mining,Machine Operator,5,No,Yes,Day,58,Medium,1,1
3163,50,Male,Mining,Surveyor,4,No,Yes,Day,65,High,0,0
3164,20,Male,Construction,Plumber,6,No,No,Night,35,Low,0,0
3165,53,Male,Manufacturing,Assembler,6,No,Yes,Night,65,Medium,0,0
3166,46,Female,Mining,Blaster,5,No,No,Night,66,Medium,0,0
3167,52,Female,Construction,Foreman,1,Yes,Yes,Night,61,Low,0,0
3168,43,Male,Healthcare,Paramedic,0,Yes,No,Day,32,Medium,0,1
3169,35,Female,Mining,Surveyor,1,No,Yes,Night,63,High,1,1
3170,30,Male,Agriculture,Irrigation Technician,3,Yes,Yes,Day,64,Medium,0,0
3171,55,Female,Construction,Foreman,3,Yes,Yes,Day,57,Medium,0,0
3172,57,Female,Construction,Foreman,2,Yes,No,Day,31,Low,0,0
3173,42,Female,Manufacturing,Welder,9,Yes,No,Night,63,Medium,0,0
3174,54,Male,Construction,Electrician,5,Yes,No,Night,52,Low,0,1
3175,39,Female,Mining,Driller,5,No,No,Day,52,Medium,1,1
3176,39,Female,Construction,Builder,7,No,Yes,Night,35,High,0,0
3177,34,Male,Mining,Driller,6,Yes,Yes,Night,51,High,1,0
3178,31,Male,Mining,Blaster,11,Yes,No,Night,45,Low,0,0
3179,47,Female,Manufacturing,Technician,7,Yes,No,Day,61,High,0,0
3180,54,Male,Agriculture,Farmer,5,Yes,No,Day,36,Low,1,1
3181,48,Male,Healthcare,Lab Technician,5,Yes,Yes,Night,60,Low,0,0
3182,39,Male,Healthcare,Lab Technician,10,No,No,Night,39,Medium,0,1
3183,42,Female,Manufacturing,Technician,5,Yes,Yes,Day,46,Low,0,1
3184,55,Female,Mining,Surveyor,0,Yes,No,Day,68,Medium,0,1
3185,57,Female,Healthcare,Paramedic,9,No,Yes,Night,47,Low,0,0
3186,20,Male,Manufacturing,Quality Inspector,4,No,Yes,Day,34,Low,0,0
3187,56,Female,Healthcare,Nurse,8,Yes,Yes,Night,63,Medium,0,0
3188,23,Male,Construction,Foreman,4,Yes,No,Night,57,Low,0,1
3189,46,Male,Mining,Machine Operator,9,Yes,No,Night,48,Low,0,0
3190,53,Male,Mining,Surveyor,0,Yes,Yes,Night,47,Low,0,0
3191,33,Male,Mining,Blaster,8,Yes,Yes,Day,61,High,0,1
3192,59,Male,Mining,Driller,3,Yes,No,Day,31,Low,0,0
3193,40,Male,Manufacturing,Technician,0,Yes,No,Night,44,Medium,0,0
3194,19,Male,Construction,Plumber,8,Yes,Yes,Night,40,Low,1,0
3195,55,Male,Construction,Foreman,7,Yes,No,Night,65,High,0,1
3196,22,Female,Healthcare,Paramedic,4,No,No,Day,62,Low,1,1
3197,35,Female,Manufacturing,Technician,6,No,Yes,Day,61,Low,1,0
3198,28,Female,Mining,Blaster,7,No,No,Day,55,Low,2,1
3199,37,Female,Manufacturing,Technician,12,No,Yes,Day,58,Medium,0,0
3200,18,Male,Manufacturing,Welder,7,No,No,Day,58,Medium,0,1
3201,49,Male,Healthcare,Paramedic,7,Yes,No,Day,65,High,0,1
3202,53,Female,Agriculture,Harvester,7,Yes,No,Day,54,Low,0,0
3203,34,Female,Agriculture,Harvester,1,Yes,Yes,Day,60,Medium,0,0
3204,21,Female,Mining,Surveyor,2,Yes,Yes,Night,69,High,1,0
3205,51,Female,Mining,Blaster,6,Yes,Yes,Night,53,Medium,1,1
3206,27,Female,Mining,Surveyor,2,Yes,No,Night,60,Medium,0,0
3207,31,Male,Manufacturing,Welder,4,No,No,Day,50,Low,2,1
3208,47,Female,Construction,Plumber,6,No,No,Day,38,Medium,0,0
3209,51,Male,Manufacturing,Technician,5,Yes,No,Night,47,Medium,1,1
3210,44,Male,Manufacturing,Quality Inspector,6,Yes,No,Night,34,High,0,1
3211,42,Male,Manufacturing,Quality Inspector,11,No,No,Night,61,High,0,1
3212,28,Male,Construction,Electrician,7,No,No,Night,38,Medium,0,1
3213,43,Female,Construction,Foreman,3,Yes,No,Night,50,Low,0,1
3214,30,Female,Agriculture,Farmer,5,No,Yes,Night,38,Low,0,0
3215,53,Male,Mining,Blaster,4,Yes,Yes,Night,41,Medium,0,0
3216,54,Male,Agriculture,Farmer,1,Yes,No,Day,32,Medium,0,1
3217,58,Female,Agriculture,Farmer,7,No,No,Day,38,Low,0,0
3218,49,Female,Construction,Electrician,10,Yes,Yes,Night,33,High,1,0
3219,28,Male,Healthcare,Paramedic,8,No,Yes,Night,36,Medium,0,1
3220,43,Male,Agriculture,Irrigation Technician,6,Yes,No,Day,69,Low,1,0
3221,58,Male,Agriculture,Irrigation Technician,8,Yes,Yes,Night,67,Medium,0,0
3222,27,Female,Mining,Blaster,11,Yes,Yes,Day,52,Medium,0,0
3223,47,Male,Manufacturing,Welder,5,No,No,Day,35,Medium,0,1
3224,41,Male,Construction,Electrician,5,No,No,Night,51,High,0,0
3225,43,Female,Manufacturing,Technician,3,Yes,No,Day,36,High,0,1
3226,37,Female,Healthcare,Paramedic,5,Yes,Yes,Day,35,Low,0,0
3227,43,Female,Mining,Machine Operator,7,Yes,Yes,Day,39,Low,1,0
3228,54,Male,Healthcare,Lab Technician,5,Yes,No,Night,69,Medium,1,1
3229,45,Male,Agriculture,Farmer,0,No,Yes,Night,46,Medium,0,1
3230,24,Male,Manufacturing,Quality Inspector,0,No,Yes,Day,54,Medium,0,1
3231,26,Female,Mining,Driller,3,Yes,No,Night,60,Low,0,0
3232,56,Male,Construction,Plumber,10,No,Yes,Day,51,Medium,0,0
3233,57,Male,Manufacturing,Assembler,5,No,No,Day,63,Medium,0,0
3234,30,Female,Healthcare,Paramedic,5,Yes,No,Night,67,Medium,0,1
3235,22,Female,Manufacturing,Assembler,1,Yes,Yes,Day,59,Low,0,0
3236,38,Female,Healthcare,Nurse,5,No,No,Night,34,Medium,0,0
3237,51,Female,Manufacturing,Quality Inspector,6,No,No,Day,35,Low,0,1
3238,54,Female,Agriculture,Irrigation Technician,7,No,Yes,Night,61,Medium,1,1
3239,59,Male,Construction,Foreman,7,No,No,Day,38,High,0,1
3240,37,Male,Construction,Electrician,1,No,No,Night,68,Low,0,0
3241,52,Male,Agriculture,Irrigation Technician,3,No,No,Day,68,Low,0,0
3242,40,Male,Agriculture,Irrigation Technician,4,Yes,No,Night,68,Medium,1,1
3243,47,Female,Manufacturing,Welder,0,Yes,Yes,Day,65,Low,0,1
3244,21,Male,Healthcare,Paramedic,5,Yes,Yes,Night,38,High,1,0
3245,53,Male,Manufacturing,Welder,6,No,No,Night,38,Medium,0,0
3246,18,Male,Healthcare,Nurse,7,Yes,Yes,Night,65,Medium,1,0
3247,19,Male,Construction,Foreman,6,No,No,Day,51,Medium,0,0
3248,41,Male,Mining,Machine Operator,0,Yes,No,Night,33,Medium,0,0
3249,24,Female,Healthcare,Lab Technician,1,No,Yes,Night,31,Medium,0,0
3250,52,Female,Healthcare,Lab Technician,5,No,Yes,Day,46,High,0,1
3251,47,Male,Construction,Foreman,5,Yes,No,Day,67,Low,0,1
3252,29,Male,Construction,Builder,3,No,Yes,Night,60,Medium,0,0
3253,50,Female,Mining,Blaster,4,No,No,Night,64,Medium,0,0
3254,25,Female,Construction,Foreman,7,No,No,Night,55,Medium,1,1
3255,48,Female,Manufacturing,Quality Inspector,4,Yes,Yes,Night,34,Medium,0,0
3256,43,Male,Manufacturing,Assembler,1,Yes,No,Night,54,Medium,0,1
3257,59,Male,Healthcare,Lab Technician,6,No,Yes,Night,40,Low,0,0
3258,44,Female,Healthcare,Paramedic,10,No,Yes,Day,35,Low,0,0
3259,23,Female,Manufacturing,Technician,4,Yes,No,Night,59,Low,1,0
3260,39,Female,Agriculture,Farmer,1,No,Yes,Day,49,High,0,1
3261,57,Male,Healthcare,Nurse,2,No,Yes,Day,46,Medium,1,0
3262,43,Female,Mining,Surveyor,3,Yes,Yes,Night,40,Low,0,0
3263,55,Male,Mining,Surveyor,5,Yes,Yes,Night,61,Medium,0,0
3264,23,Male,Agriculture,Harvester,6,No,Yes,Night,54,Medium,0,0
3265,48,Male,Construction,Foreman,4,No,No,Day,62,Medium,0,1
3266,26,Female,Mining,Driller,6,No,No,Day,34,Low,0,0
3267,45,Male,Mining,Machine Operator,7,No,No,Night,39,Low,0,0
3268,39,Female,Construction,Builder,12,No,Yes,Night,66,Medium,0,1
3269,27,Male,Manufacturing,Assembler,3,No,Yes,Day,57,Medium,1,0
3270,29,Male,Manufacturing,Technician,7,Yes,Yes,Day,48,Medium,0,0
3271,19,Female,Construction,Electrician,5,No,Yes,Night,34,Low,0,0
3272,51,Male,Manufacturing,Welder,12,Yes,Yes,Night,53,Medium,0,1
3273,54,Female,Healthcare,Paramedic,4,No,No,Night,43,High,1,1
3274,32,Male,Mining,Surveyor,6,No,No,Day,48,Low,0,0
3275,24,Female,Construction,Electrician,0,No,No,Day,53,Medium,0,1
3276,20,Male,Agriculture,Farmer,6,Yes,No,Day,35,Medium,0,0
3277,28,Female,Manufacturing,Quality Inspector,9,Yes,No,Night,43,High,0,0
3278,40,Male,Manufacturing,Welder,2,No,Yes,Day,50,Medium,0,0
3279,41,Male,Agriculture,Irrigation Technician,3,Yes,No,Day,58,High,0,0
3280,25,Female,Construction,Builder,4,Yes,No,Day,43,High,0,1
3281,48,Female,Manufacturing,Technician,7,No,Yes,Night,33,High,0,0
3282,18,Female,Agriculture,Farmer,9,Yes,Yes,Night,47,Low,0,0
3283,53,Male,Construction,Builder,4,Yes,Yes,Night,64,Medium,0,1
3284,23,Male,Construction,Builder,12,No,No,Night,37,High,0,1
3285,30,Male,Construction,Foreman,6,No,No,Night,33,Medium,0,0
3286,30,Female,Manufacturing,Assembler,3,No,No,Night,45,Medium,0,1
3287,48,Male,Construction,Builder,5,No,Yes,Night,64,Medium,0,0
3288,59,Female,Manufacturing,Assembler,2,No,Yes,Night,59,Medium,0,1
3289,36,Male,Construction,Foreman,0,No,Yes,Night,68,Medium,0,1
3290,47,Male,Healthcare,Paramedic,0,Yes,Yes,Day,49,Medium,0,0
3291,42,Male,Healthcare,Nurse,0,Yes,No,Day,59,Low,0,1
3292,59,Female,Construction,Builder,5,Yes,Yes,Day,66,High,1,1
3293,26,Male,Construction,Foreman,5,Yes,Yes,Night,63,Low,0,0
3294,49,Male,Healthcare,Paramedic,4,Yes,Yes,Night,44,Medium,2,0
3295,20,Male,Agriculture,Harvester,3,Yes,No,Day,54,Low,1,0
3296,39,Female,Construction,Foreman,3,No,Yes,Day,68,Medium,0,0
3297,18,Female,Mining,Machine Operator,4,No,No,Night,56,High,0,1
3298,34,Female,Agriculture,Farmer,2,No,No,Day,65,High,0,1
3299,33,Male,Healthcare,Nurse,0,Yes,Yes,Day,48,Medium,0,0
3300,50,Female,Manufacturing,Assembler,9,No,Yes,Night,52,Low,0,1
3301,39,Male,Mining,Machine Operator,11,No,No,Night,42,Low,0,0
3302,41,Male,Manufacturing,Welder,8,Yes,No,Day,67,Medium,0,0
3303,53,Male,Healthcare,Nurse,2,Yes,Yes,Night,45,High,0,1
3304,43,Female,Agriculture,Harvester,1,Yes,No,Night,40,High,1,0
3305,20,Male,Construction,Builder,4,No,No,Night,54,Medium,0,0
3306,53,Female,Agriculture,Farmer,7,No,No,Night,48,Medium,0,1
3307,47,Female,Manufacturing,Quality Inspector,2,No,Yes,Day,65,High,0,1
3308,21,Female,Healthcare,Lab Technician,4,No,Yes,Day,56,Medium,0,1
3309,39,Female,Agriculture,Irrigation Technician,2,No,Yes,Night,41,Medium,0,1
3310,34,Female,Agriculture,Farmer,0,No,No,Night,60,Medium,0,1
3311,38,Male,Agriculture,Irrigation Technician,5,No,Yes,Day,39,Medium,0,0
3312,53,Male,Construction,Electrician,8,Yes,Yes,Night,64,Medium,0,0
3313,35,Male,Manufacturing,Welder,6,Yes,Yes,Night,53,Low,0,0
3314,19,Female,Manufacturing,Assembler,7,No,Yes,Night,39,Medium,0,0
3315,34,Male,Mining,Machine Operator,7,No,No,Night,41,High,0,1
3316,55,Male,Manufacturing,Quality Inspector,7,Yes,No,Night,63,Medium,0,1
3317,24,Female,Mining,Machine Operator,5,Yes,No,Day,36,Medium,1,1
3318,28,Male,Manufacturing,Assembler,6,Yes,Yes,Day,49,Medium,0,0
3319,34,Female,Construction,Builder,2,Yes,Yes,Night,57,High,0,0
3320,39,Male,Healthcare,Paramedic,8,No,Yes,Night,53,High,0,0
3321,18,Male,Manufacturing,Assembler,2,Yes,No,Night,65,Medium,0,0
3322,36,Male,Agriculture,Farmer,3,Yes,No,Night,62,High,0,1
3323,27,Male,Mining,Machine Operator,3,Yes,Yes,Night,58,Medium,0,0
3324,51,Female,Healthcare,Nurse,12,No,No,Night,65,High,0,0
3325,36,Female,Mining,Driller,2,No,Yes,Night,62,Low,0,0
3326,53,Male,Mining,Driller,2,Yes,Yes,Night,52,Medium,0,0
3327,48,Male,Construction,Builder,6,Yes,No,Night,54,Medium,0,0
3328,26,Female,Healthcare,Paramedic,3,Yes,Yes,Night,49,High,0,1
3329,44,Female,Construction,Builder,0,Yes,No,Night,42,High,0,0
3330,19,Female,Mining,Surveyor,4,Yes,Yes,Day,52,Low,1,0
3331,42,Female,Manufacturing,Assembler,8,No,No,Night,41,Medium,1,0
3332,23,Female,Manufacturing,Welder,5,Yes,Yes,Night,39,Low,0,0
3333,57,Male,Agriculture,Harvester,7,Yes,No,Night,61,High,0,0
3334,22,Male,Manufacturing,Technician,4,Yes,No,Night,46,Medium,0,0
3335,35,Female,Manufacturing,Assembler,0,Yes,Yes,Day,30,High,0,1
3336,21,Male,Construction,Plumber,5,Yes,No,Night,32,Low,0,0
3337,56,Female,Agriculture,Harvester,9,No,No,Night,65,Low,0,1
3338,34,Male,Construction,Electrician,1,No,No,Day,36,High,0,1
3339,23,Female,Mining,Surveyor,8,No,No,Day,64,Medium,1,0
3340,41,Male,Healthcare,Paramedic,0,Yes,No,Day,39,Low,0,0
3341,56,Female,Construction,Foreman,4,No,Yes,Day,57,Low,0,0
3342,34,Male,Mining,Surveyor,4,No,No,Day,40,Medium,0,0
3343,26,Male,Healthcare,Paramedic,4,Yes,Yes,Night,62,Medium,0,0
3344,23,Female,Mining,Blaster,6,Yes,Yes,Night,35,Low,0,0
3345,58,Male,Mining,Surveyor,5,Yes,No,Day,43,Medium,0,1
3346,29,Male,Construction,Foreman,2,Yes,Yes,Night,53,Medium,0,0
3347,38,Male,Mining,Machine Operator,4,Yes,No,Night,61,Medium,0,0
3348,21,Female,Agriculture,Harvester,6,Yes,No,Day,38,Low,0,1
3349,26,Male,Healthcare,Lab Technician,5,Yes,Yes,Night,57,High,0,1
3350,30,Male,Agriculture,Irrigation Technician,5,Yes,No,Day,45,Low,0,0
3351,34,Male,Agriculture,Farmer,7,No,No,Night,53,High,0,0
3352,42,Male,Mining,Surveyor,4,Yes,No,Day,43,Low,1,0
3353,48,Female,Agriculture,Farmer,3,No,No,Day,67,Low,2,0
3354,44,Female,Mining,Surveyor,0,Yes,Yes,Day,56,High,0,0
3355,56,Male,Healthcare,Paramedic,7,Yes,Yes,Day,44,Low,1,0
3356,32,Male,Agriculture,Harvester,5,Yes,No,Day,45,High,0,0
3357,56,Male,Construction,Electrician,6,Yes,Yes,Night,32,Medium,0,0
3358,40,Male,Mining,Blaster,7,Yes,Yes,Day,55,Low,0,0
3359,22,Male,Manufacturing,Welder,6,Yes,Yes,Day,60,Medium,1,0
3360,51,Female,Manufacturing,Welder,6,Yes,Yes,Day,52,Low,1,0
3361,25,Female,Construction,Plumber,0,No,No,Night,54,Low,0,1
3362,52,Female,Manufacturing,Welder,6,No,No,Night,58,Medium,1,0
3363,41,Female,Mining,Driller,3,No,No,Day,47,Low,1,1
3364,52,Male,Mining,Surveyor,5,No,No,Night,40,Medium,0,0
3365,34,Female,Agriculture,Harvester,7,Yes,No,Day,55,Medium,0,1
3366,20,Male,Mining,Surveyor,4,No,No,Night,67,High,0,1
3367,53,Female,Construction,Builder,4,No,No,Day,53,Medium,0,1
3368,19,Male,Agriculture,Irrigation Technician,10,No,No,Night,50,Low,0,1
3369,39,Male,Healthcare,Paramedic,4,Yes,No,Night,54,Low,0,0
3370,32,Female,Healthcare,Paramedic,3,No,No,Day,61,Medium,0,0
3371,24,Male,Construction,Foreman,6,No,Yes,Day,41,Low,1,0
3372,56,Male,Healthcare,Paramedic,6,No,Yes,Night,67,Medium,1,0
3373,32,Female,Agriculture,Irrigation Technician,7,No,Yes,Day,31,Medium,0,0
3374,39,Female,Agriculture,Irrigation Technician,8,No,No,Night,61,Low,0,0
3375,20,Female,Construction,Builder,6,Yes,No,Day,53,Low,0,1
3376,26,Male,Healthcare,Lab Technician,7,Yes,No,Day,42,Medium,0,0
3377,28,Male,Agriculture,Irrigation Technician,8,Yes,No,Day,45,Medium,0,1
3378,33,Male,Mining,Blaster,6,Yes,No,Day,43,Medium,0,0
3379,55,Female,Healthcare,Nurse,6,Yes,Yes,Day,36,Low,1,1
3380,45,Female,Construction,Foreman,4,Yes,Yes,Night,61,Medium,0,0
3381,40,Male,Construction,Electrician,1,Yes,Yes,Night,35,Medium,1,0
3382,53,Female,Agriculture,Irrigation Technician,3,No,No,Day,60,Medium,0,0
3383,27,Male,Manufacturing,Welder,6,No,No,Night,32,Medium,0,0
3384,56,Male,Agriculture,Farmer,5,No,Yes,Night,39,Low,0,0
3385,21,Female,Healthcare,Lab Technician,8,Yes,Yes,Day,51,Medium,0,0
3386,49,Female,Healthcare,Lab Technician,7,No,Yes,Night,35,Medium,0,0
3387,53,Male,Mining,Machine Operator,1,Yes,No,Day,69,Medium,0,1
3388,42,Female,Mining,Blaster,6,Yes,Yes,Night,57,Medium,1,0
3389,35,Male,Construction,Builder,10,No,Yes,Night,58,Medium,0,0
3390,24,Male,Mining,Blaster,6,Yes,Yes,Night,51,High,0,0
3391,21,Female,Agriculture,Harvester,2,No,Yes,Night,30,Medium,1,1
3392,58,Male,Mining,Surveyor,6,No,Yes,Day,37,High,0,1
3393,58,Male,Healthcare,Paramedic,0,Yes,Yes,Night,62,High,0,0
3394,56,Female,Mining,Blaster,3,Yes,No,Day,39,Medium,0,0
3395,28,Male,Mining,Surveyor,6,Yes,Yes,Night,58,High,0,1
3396,46,Male,Mining,Machine Operator,6,Yes,Yes,Day,64,Low,0,0
3397,33,Female,Mining,Driller,9,No,No,Night,49,High,0,0
3398,45,Female,Mining,Driller,7,Yes,Yes,Night,66,Low,1,0
3399,45,Male,Healthcare,Lab Technician,5,No,Yes,Day,52,High,0,0
3400,59,Male,Healthcare,Nurse,0,No,No,Day,58,High,0,0
3401,48,Male,Mining,Machine Operator,2,Yes,Yes,Day,68,Medium,0,0
3402,37,Male,Manufacturing,Assembler,2,No,No,Day,45,Low,0,0
3403,59,Female,Construction,Builder,1,Yes,Yes,Day,38,High,0,1
3404,47,Female,Healthcare,Lab Technician,10,No,Yes,Night,55,High,0,1
3405,57,Female,Mining,Driller,1,No,No,Night,30,Medium,0,0
3406,24,Male,Healthcare,Nurse,5,Yes,Yes,Day,40,High,0,0
3407,33,Male,Healthcare,Paramedic,2,No,Yes,Night,59,Low,0,1
3408,54,Female,Agriculture,Farmer,7,No,Yes,Day,62,Medium,0,1
3409,38,Male,Mining,Surveyor,7,No,Yes,Night,64,Medium,0,0
3410,49,Male,Healthcare,Lab Technician,8,No,Yes,Night,45,Medium,0,1
3411,20,Male,Manufacturing,Technician,3,No,Yes,Night,67,Medium,1,1
3412,36,Male,Mining,Blaster,1,No,No,Night,31,Medium,0,1
3413,44,Female,Mining,Machine Operator,9,No,No,Night,36,Medium,0,1
3414,27,Male,Construction,Electrician,7,Yes,No,Day,48,Medium,1,1
3415,19,Female,Manufacturing,Quality Inspector,0,No,No,Day,66,Medium,0,1
3416,50,Male,Construction,Plumber,7,Yes,No,Day,36,Medium,0,1
3417,30,Male,Healthcare,Paramedic,6,No,No,Night,48,Low,0,0
3418,19,Female,Healthcare,Nurse,8,Yes,Yes,Day,55,Low,0,0
3419,32,Male,Manufacturing,Assembler,2,Yes,No,Night,37,High,0,1
3420,41,Female,Manufacturing,Assembler,3,Yes,Yes,Day,50,High,0,1
3421,22,Male,Healthcare,Paramedic,4,No,Yes,Night,35,Low,0,1
3422,42,Female,Agriculture,Farmer,1,No,Yes,Day,60,Medium,1,1
3423,45,Female,Mining,Blaster,6,Yes,Yes,Day,30,Low,0,0
3424,21,Male,Agriculture,Farmer,5,Yes,No,Day,61,Medium,1,1
3425,29,Male,Healthcare,Paramedic,4,Yes,No,Night,32,Low,0,1
3426,34,Male,Manufacturing,Assembler,8,No,No,Day,67,Low,1,0
3427,52,Male,Mining,Blaster,7,No,Yes,Night,61,Low,0,0
3428,34,Male,Healthcare,Nurse,5,Yes,Yes,Night,44,Low,0,1
3429,30,Male,Manufacturing,Quality Inspector,3,No,Yes,Day,39,Low,0,0
3430,47,Male,Construction,Builder,0,Yes,No,Day,36,Medium,0,0
3431,36,Female,Manufacturing,Welder,4,Yes,No,Day,54,Medium,1,0
3432,31,Female,Construction,Builder,10,No,No,Night,68,Medium,0,0
3433,20,Male,Manufacturing,Welder,6,Yes,Yes,Day,40,Low,0,0
3434,21,Female,Agriculture,Harvester,1,Yes,Yes,Night,33,Medium,0,0
3435,40,Male,Mining,Driller,6,Yes,No,Night,68,High,0,1
3436,33,Female,Agriculture,Irrigation Technician,8,Yes,No,Night,45,Medium,0,0
3437,50,Female,Manufacturing,Quality Inspector,1,No,Yes,Night,56,Low,0,0
3438,59,Female,Mining,Machine Operator,2,Yes,No,Night,38,High,0,1
3439,29,Male,Construction,Foreman,2,No,Yes,Day,49,Medium,0,0
3440,24,Male,Healthcare,Paramedic,2,Yes,No,Night,69,Medium,1,0
3441,35,Female,Mining,Blaster,0,No,Yes,Night,60,Medium,0,1
